Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,Differential I/O Pairs,uSRAM 1K,LSRAM 18K,Chip Globals,PLL,DLL,Transceiver Lanes,Transceiver PCIe
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_217/Primitives,194,275,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_218/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_219/MSC_i_220/MSC_i_221/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_219/MSC_i_220/MSC_i_222/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_219/MSC_i_220/MSC_i_223/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_219/MSC_i_220/MSC_i_224/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_219/MSC_i_220/MSC_i_225/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/MSC_i_219/Primitives,4,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_207/Primitives,47,15,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_226/IhL8LyjC7v4iyovl6/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_226/IhL8LyjC7v4iyovl7/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_226/IhL8LyjC7v4iyovl8/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_226/IhL8LyjC7v4iyovl9/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_226/IhL8LyjC7v4iyovlA/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_226/IhL8LyjC7v4iyovlB/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_226/IhL8LyjC7v4iyovlC/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_206/MSC_i_226/IhL8LyjC7v4iyovlD/Primitives,0,0,12,12,0,0,1,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_230/Primitives,3,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_232/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_233/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_234/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_235/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_236/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_237/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_238/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_239/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_240/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/MSC_i_231/MSC_i_241/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_229/Primitives,9,10,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_242/Primitives,305,445,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_244/Primitives,6,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_246/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_247/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_248/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_249/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_250/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_251/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_252/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_253/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_254/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/MSC_i_245/MSC_i_255/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/MSC_i_243/Primitives,9,10,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_228/Primitives,58,23,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_227/MSC_i_256/Primitives,0,0,144,144,0,0,0,4,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_257/MSC_i_258/MSC_i_259/Primitives,157,230,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_257/MSC_i_258/Primitives,47,37,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/MSC_i_257/MSC_i_260/Primitives,0,0,72,72,0,0,0,2,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_134/Primitives,657,1445,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_261/Primitives,170,141,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_7/MSC_i_8/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_83/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_84/Primitives,0,55,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_85/MSC_i_86/Primitives,1,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_87/Primitives,0,149,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_109/MSC_i_110/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_89/MSC_i_90/Primitives,0,2,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_100/Primitives,148,86,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_101/Primitives,148,86,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_102/Primitives,149,86,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_103/Primitives,1,12,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_104/Primitives,163,60,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_105/MSC_i_106/Primitives,200,8,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_105/MSC_i_107/Primitives,134,16,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_105/MSC_i_108/Primitives,72,48,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_105/Primitives,222,47,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_92/Primitives,0,66,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_93/Primitives,340,86,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_94/Primitives,1,0,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_96/Primitives,15,11,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_97/Primitives,96,58,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_98/Primitives,115,58,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/MSC_i_99/Primitives,8,80,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/MSC_i_91/Primitives,67,222,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_88/Primitives,69,115,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_10/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_11/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_12/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_13/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_14/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_15/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_16/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_17/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_18/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_19/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_20/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_21/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_22/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_23/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_24/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_25/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_26/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_27/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_28/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_29/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_30/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_31/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_32/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_33/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_34/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_35/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_36/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_37/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_38/Primitives,11,3,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_39/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_40/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_41/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_42/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_43/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_44/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_45/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_46/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_47/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_48/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_49/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_50/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_51/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_52/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_53/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_54/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_55/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_56/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_57/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_58/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_59/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_60/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_61/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_62/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_63/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_64/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_65/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_66/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_67/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_68/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_69/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_70/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_71/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_72/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_73/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_74/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_75/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_76/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_77/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_78/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_79/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_80/Primitives,19,5,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_81/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/MSC_i_82/Primitives,0,1,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/MSC_i_9/Primitives,0,82,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/MSC_i_6/Primitives,209,402,0,0,0,0,0,0,0,0,0,0,0
PF_DDR3_SS_0/MSC_i_0/MSC_i_1/Primitives,0,129,0,0,0,0,0,0,0,0,0,0,0
