pin,slack
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[29],13874
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[2],13821
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[30],13905
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[31],13889
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[32],13883
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[33],13863
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[34],13872
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[35],13870
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[36],13866
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[37],13895
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[38],13894
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[39],13866
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[3],13785
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[40],13874
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[41],13901
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[42],13887
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[43],13922
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[44],13904
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[45],13899
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[46],13863
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[47],13876
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[48],13890
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[49],13893
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[4],13898
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[50],13909
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[51],13910
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[52],13884
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[53],13895
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[54],13918
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[55],13887
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[56],13904
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[57],13934
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[58],13954
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[59],13922
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[5],13903
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[60],13972
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[61],13947
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[62],13982
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[63],13940
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[64],13859
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[65],13849
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[66],13888
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[67],13850
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[68],13846
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[69],13864
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[6],13931
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[70],13839
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[71],13840
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[72],13811
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[73],13872
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[74],13852
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[75],13863
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[76],13853
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[77],13857
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[78],13878
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[79],13887
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[7],13881
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[8],13908
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_DATA[9],13909
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_FWF_CLK,7179
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_N,
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_P,
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_READY,
SmartBert_Core_0_0/PF_XCVR_0/LANE0:RX_VAL,7179
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_BIT_CLK_0,
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_CLK_R,
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_CLK_STABLE,
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[0],13903
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[10],14026
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[11],14017
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[12],14059
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[13],14043
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[14],14042
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[15],13956
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[16],14051
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[17],13958
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[18],13980
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[19],14005
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[1],13931
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[20],14006
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[21],13940
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[22],13982
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[23],14043
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[24],14021
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[25],13966
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[26],14002
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[27],14078
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[28],14001
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[29],14082
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[2],13953
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[30],14034
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[31],14070
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[32],14088
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[33],14119
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[34],14087
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[35],14026
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[36],14069
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[37],14088
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[38],14095
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[39],14007
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[3],13858
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[40],14060
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[41],14022
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[42],14003
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[43],14119
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[44],14123
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[45],14015
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[46],14057
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[47],14024
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[48],14102
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[49],14041
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[4],13905
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[50],14099
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[51],14131
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[52],14064
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[53],14123
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[54],14051
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[55],14115
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[56],14063
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[57],14086
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[58],14009
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[59],14037
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[5],13881
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[60],14103
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[61],14053
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[62],14129
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[63],14121
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[64],14097
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[65],14044
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[66],14095
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[67],14080
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[68],14089
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[69],14066
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[6],13905
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[70],14038
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[71],14104
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[72],14066
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[73],14074
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[74],14107
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[75],14099
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[76],14019
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[77],14036
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[78],14101
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[79],14082
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[7],13934
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[8],13894
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_DATA[9],14042
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_FWF_CLK,
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_N,
SmartBert_Core_0_0/PF_XCVR_0/LANE0:TX_P,
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_RX_LANE0_ERR_CNT[6]:ALn,
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_RX_LANE0_ERR_CNT[6]:CLK,
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_RX_LANE0_ERR_CNT[6]:D,7107
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[66]:A,801
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[66]:B,-80
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[66]:C,12710
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[66]:D,12612
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[66]:Y,-80
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_84[27]:A,8471
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_84[27]:B,3541
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_84[27]:C,13812
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_84[27]:D,9169
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_84[27]:Y,3541
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[70]:A,801
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[70]:B,-80
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[70]:C,12710
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[70]:D,12612
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0_0[70]:Y,-80
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs7_5_i_0_0_o2[28]:A,13420
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs7_5_i_0_0_o2[28]:B,2598
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs7_5_i_0_0_o2[28]:C,2140
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs7_5_i_0_0_o2[28]:Y,2140
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2_1[35]:A,12542
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2_1[35]:B,12414
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2_1[35]:C,11651
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2_1[35]:D,2705
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2_1[35]:Y,2705
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_37[9]:A,9536
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_37[9]:B,8668
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_37[9]:C,8602
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_37[9]:Y,8602
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_30[62]:A,11215
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_30[62]:B,8604
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_30[62]:C,8538
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_30[62]:Y,8538
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23[14]:ALn,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23[14]:CLK,12761
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23[14]:D,2283
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23[14]:Q,12761
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_3_3_0_a3[13]:A,10706
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_3_3_0_a3[13]:B,10635
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_3_3_0_a3[13]:C,9721
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_3_3_0_a3[13]:Y,9721
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs31_5_i_0_0_x4[7]:A,13550
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs31_5_i_0_0_x4[7]:B,13519
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs31_5_i_0_0_x4[7]:C,13447
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs31_5_i_0_0_x4[7]:D,13361
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs31_5_i_0_0_x4[7]:Y,13361
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_22[77]:A,10369
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_22[77]:B,8603
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_22[77]:C,8537
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_22[77]:Y,8537
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align[62]:ALn,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align[62]:CLK,8861
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align[62]:D,3541
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align[62]:Q,8861
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[151]:ALn,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[151]:CLK,10096
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[151]:D,13840
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[151]:Q,10096
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[151]:SLn,4269
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_RNO[17]:A,13880
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_RNO[17]:B,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_RNO[17]:C,2705
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_RNO[17]:D,5772
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_RNO[17]:Y,2705
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_49[79]:A,9433
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_49[79]:B,8565
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_49[79]:C,8499
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_49[79]:Y,8499
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_1[21]:A,3586
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_1[21]:B,-146
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_1[21]:C,13471
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_1[21]:D,13367
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_1[21]:Y,-146
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_80[2]:A,13475
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_80[2]:B,11481
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_80[2]:C,9169
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_80[2]:Y,9169
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23_5[39]:A,13498
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23_5[39]:B,14303
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23_5[39]:C,3065
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23_5[39]:D,3431
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs23_5[39]:Y,3065
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs9[0]:ALn,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs9[0]:CLK,11954
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs9[0]:D,2181
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs9[0]:Q,11954
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_RX_LANE2_ERR_CNT[23]:ALn,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0[40]:A,4364
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0[40]:B,-80
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0[40]:C,14266
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0[40]:D,14158
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits_7_iv_0[40]:Y,-80
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_1_0_wmux_0[12]:A,3892
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_1_0_wmux_0[12]:B,4634
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_1_0_wmux_0[12]:C,11638
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_1_0_wmux_0[12]:D,11676
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_1_0_wmux_0[12]:Y,3892
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2[16]:A,12453
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2[16]:B,4634
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2[16]:C,3637
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2[16]:D,2762
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_GEN_0/TX_DATA_12_m2_2[16]:Y,2762
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_CPZ_VERSION[9]:ALn,
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_CPZ_VERSION[9]:CLK,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_49[75]:A,9433
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_49[75]:B,8565
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_49[75]:C,8499
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_align_84_49[75]:Y,8499
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs9[4]:ALn,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs9[4]:CLK,11901
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs9[4]:D,2238
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/prbs9[4]:Q,11901
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_RX_LANE2_ERR_CNT_CLR:ALn,
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_RX_LANE2_ERR_CNT_CLR:D,
SmartBert_Core_0_0/SB_VER_GEN_0/SLE_RX_LANE2_ERR_CNT_CLR:Q,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits[33]:ALn,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits[33]:CLK,4711
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits[33]:D,-190
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/err_bits[33]:Q,4711
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[24]:ALn,
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[24]:CLK,9395
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[24]:D,15099
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[24]:Q,9395
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_data_buff[24]:SLn,4269
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_align_pos_8_f0[3]:A,1477
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_align_pos_8_f0[3]:B,9917
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_align_pos_8_f0[3]:C,2699
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_align_pos_8_f0[3]:Y,1477
SmartBert_Core_0_0/SB_GEN_CHKR_0/SB_PRBS_CHKR_0/rx_align_pos_RNO[5]:A,4619
